vgs ,M0.m1:vds (V),M0.m1:gm (s),M0.m1:gds (s),M0.m1:cgg (F),M0.m1:cgs (F),M0.m1:vth (V),M0.m1:id (A)
1.736,400.0E-3,288.3E-6,462.3E-6,33.12E-15,-22.55E-15,743.8E-3,290.0E-6
1.737,400.0E-3,288.1E-6,463.0E-6,33.12E-15,-22.54E-15,743.8E-3,290.3E-6
1.738,400.0E-3,287.8E-6,463.8E-6,33.13E-15,-22.53E-15,743.8E-3,290.6E-6
1.739,400.0E-3,287.6E-6,464.6E-6,33.14E-15,-22.53E-15,743.8E-3,290.9E-6
1.740,400.0E-3,287.3E-6,465.4E-6,33.15E-15,-22.52E-15,743.8E-3,291.2E-6
1.741,400.0E-3,287.1E-6,466.1E-6,33.15E-15,-22.52E-15,743.8E-3,291.5E-6
1.742,400.0E-3,286.8E-6,466.9E-6,33.16E-15,-22.51E-15,743.8E-3,291.8E-6
1.743,400.0E-3,286.5E-6,467.7E-6,33.17E-15,-22.50E-15,743.8E-3,292.0E-6
1.744,400.0E-3,286.3E-6,468.5E-6,33.17E-15,-22.50E-15,743.8E-3,292.3E-6
1.745,400.0E-3,286.0E-6,469.2E-6,33.18E-15,-22.49E-15,743.8E-3,292.6E-6
1.746,400.0E-3,285.8E-6,470.0E-6,33.19E-15,-22.48E-15,743.8E-3,292.9E-6
1.747,400.0E-3,285.5E-6,470.8E-6,33.20E-15,-22.48E-15,743.8E-3,293.2E-6
1.748,400.0E-3,285.3E-6,471.5E-6,33.20E-15,-22.47E-15,743.8E-3,293.5E-6
1.749,400.0E-3,285.0E-6,472.3E-6,33.21E-15,-22.47E-15,743.8E-3,293.8E-6
1.750,400.0E-3,284.8E-6,473.1E-6,33.22E-15,-22.46E-15,743.8E-3,294.0E-6
1.751,400.0E-3,284.5E-6,473.8E-6,33.22E-15,-22.45E-15,743.8E-3,294.3E-6
1.752,400.0E-3,284.2E-6,474.6E-6,33.23E-15,-22.45E-15,743.8E-3,294.6E-6
1.753,400.0E-3,284.0E-6,475.4E-6,33.24E-15,-22.44E-15,743.8E-3,294.9E-6
1.754,400.0E-3,283.7E-6,476.1E-6,33.24E-15,-22.43E-15,743.8E-3,295.2E-6
1.755,400.0E-3,283.5E-6,476.9E-6,33.25E-15,-22.43E-15,743.8E-3,295.5E-6
1.756,400.0E-3,283.2E-6,477.7E-6,33.26E-15,-22.42E-15,743.8E-3,295.7E-6
1.757,400.0E-3,283.0E-6,478.4E-6,33.26E-15,-22.42E-15,743.8E-3,296.0E-6
1.758,400.0E-3,282.7E-6,479.2E-6,33.27E-15,-22.41E-15,743.8E-3,296.3E-6
1.759,400.0E-3,282.5E-6,480.0E-6,33.28E-15,-22.40E-15,743.8E-3,296.6E-6
1.760,400.0E-3,282.2E-6,480.7E-6,33.29E-15,-22.40E-15,743.8E-3,296.9E-6
1.761,400.0E-3,282.0E-6,481.5E-6,33.29E-15,-22.39E-15,743.8E-3,297.2E-6
1.762,400.0E-3,281.7E-6,482.3E-6,33.30E-15,-22.38E-15,743.8E-3,297.4E-6
1.763,400.0E-3,281.4E-6,483.0E-6,33.31E-15,-22.38E-15,743.8E-3,297.7E-6
1.764,400.0E-3,281.2E-6,483.8E-6,33.31E-15,-22.37E-15,743.8E-3,298.0E-6
1.765,400.0E-3,280.9E-6,484.5E-6,33.32E-15,-22.36E-15,743.8E-3,298.3E-6
1.766,400.0E-3,280.7E-6,485.3E-6,33.33E-15,-22.36E-15,743.8E-3,298.6E-6
1.767,400.0E-3,280.4E-6,486.1E-6,33.33E-15,-22.35E-15,743.8E-3,298.8E-6
1.768,400.0E-3,280.2E-6,486.8E-6,33.34E-15,-22.35E-15,743.8E-3,299.1E-6
1.769,400.0E-3,279.9E-6,487.6E-6,33.35E-15,-22.34E-15,743.8E-3,299.4E-6
1.770,400.0E-3,279.7E-6,488.3E-6,33.35E-15,-22.33E-15,743.8E-3,299.7E-6
1.771,400.0E-3,279.4E-6,489.1E-6,33.36E-15,-22.33E-15,743.8E-3,300.0E-6
1.772,400.0E-3,279.2E-6,489.9E-6,33.37E-15,-22.32E-15,743.8E-3,300.2E-6
1.773,400.0E-3,278.9E-6,490.6E-6,33.37E-15,-22.31E-15,743.8E-3,300.5E-6
1.774,400.0E-3,278.7E-6,491.4E-6,33.38E-15,-22.31E-15,743.8E-3,300.8E-6
1.775,400.0E-3,278.4E-6,492.1E-6,33.39E-15,-22.30E-15,743.8E-3,301.1E-6
1.776,400.0E-3,278.1E-6,492.9E-6,33.39E-15,-22.30E-15,743.8E-3,301.4E-6
1.777,400.0E-3,277.9E-6,493.6E-6,33.40E-15,-22.29E-15,743.8E-3,301.6E-6
1.778,400.0E-3,277.6E-6,494.4E-6,33.40E-15,-22.28E-15,743.8E-3,301.9E-6
1.779,400.0E-3,277.4E-6,495.1E-6,33.41E-15,-22.28E-15,743.8E-3,302.2E-6
1.780,400.0E-3,277.1E-6,495.9E-6,33.42E-15,-22.27E-15,743.8E-3,302.5E-6
1.781,400.0E-3,276.9E-6,496.6E-6,33.42E-15,-22.27E-15,743.8E-3,302.7E-6
1.782,400.0E-3,276.6E-6,497.4E-6,33.43E-15,-22.26E-15,743.8E-3,303.0E-6
1.783,400.0E-3,276.4E-6,498.1E-6,33.44E-15,-22.25E-15,743.8E-3,303.3E-6
1.784,400.0E-3,276.1E-6,498.9E-6,33.44E-15,-22.25E-15,743.8E-3,303.6E-6
1.785,400.0E-3,275.9E-6,499.6E-6,33.45E-15,-22.24E-15,743.8E-3,303.8E-6
1.786,400.0E-3,275.6E-6,500.4E-6,33.46E-15,-22.23E-15,743.8E-3,304.1E-6
1.787,400.0E-3,275.4E-6,501.1E-6,33.46E-15,-22.23E-15,743.8E-3,304.4E-6
1.788,400.0E-3,275.1E-6,501.9E-6,33.47E-15,-22.22E-15,743.8E-3,304.7E-6
1.789,400.0E-3,274.9E-6,502.6E-6,33.47E-15,-22.22E-15,743.8E-3,304.9E-6
1.790,400.0E-3,274.6E-6,503.4E-6,33.48E-15,-22.21E-15,743.8E-3,305.2E-6
1.791,400.0E-3,274.4E-6,504.1E-6,33.49E-15,-22.20E-15,743.8E-3,305.5E-6
1.792,400.0E-3,274.1E-6,504.9E-6,33.49E-15,-22.20E-15,743.8E-3,305.8E-6
1.793,400.0E-3,273.9E-6,505.6E-6,33.50E-15,-22.19E-15,743.8E-3,306.0E-6
1.794,400.0E-3,273.6E-6,506.4E-6,33.51E-15,-22.19E-15,743.8E-3,306.3E-6
1.795,400.0E-3,273.4E-6,507.1E-6,33.51E-15,-22.18E-15,743.8E-3,306.6E-6
1.796,400.0E-3,273.1E-6,507.9E-6,33.52E-15,-22.17E-15,743.8E-3,306.9E-6
1.797,400.0E-3,272.9E-6,508.6E-6,33.52E-15,-22.17E-15,743.8E-3,307.1E-6
1.798,400.0E-3,272.6E-6,509.3E-6,33.53E-15,-22.16E-15,743.8E-3,307.4E-6
1.799,400.0E-3,272.4E-6,510.1E-6,33.54E-15,-22.15E-15,743.8E-3,307.7E-6
1.800,400.0E-3,272.1E-6,510.8E-6,33.54E-15,-22.15E-15,743.8E-3,308.0E-6
